image_path,gt_label,anomaly_score
capsule-crack-000,0,0.00936620868742466
capsule-crack-001,0,0.035458676517009735
capsule-crack-002,0,0.017453633248806
capsule-crack-003,0,0.0108762476593256
capsule-crack-004,0,0.01121275220066309
capsule-crack-005,0,0.007482106331735849
capsule-crack-006,0,0.017840739339590073
capsule-crack-007,0,0.014468111097812653
capsule-crack-008,0,0.010335116647183895
capsule-crack-009,0,0.023136241361498833
capsule-crack-010,0,0.011615184135735035
capsule-crack-011,0,0.02465326525270939
capsule-crack-012,0,0.01328960806131363
capsule-crack-013,0,0.009234678000211716
capsule-crack-014,0,0.008066809736192226
capsule-crack-015,0,0.011812930926680565
capsule-crack-016,0,0.008149237371981144
capsule-crack-017,0,0.008029728196561337
capsule-crack-018,0,0.01642586663365364
capsule-crack-019,0,0.026567844673991203
capsule-crack-020,0,0.008514492772519588
capsule-crack-021,0,0.008380524814128876
capsule-crack-022,0,0.008188431151211262
capsule-faulty_imprint-000,0,0.00988035835325718
capsule-faulty_imprint-001,0,0.006916523445397615
capsule-faulty_imprint-002,0,0.008836227469146252
capsule-faulty_imprint-003,0,0.008084210567176342
capsule-faulty_imprint-004,0,0.005223097745329142
capsule-faulty_imprint-005,0,0.004749894607812166
capsule-faulty_imprint-006,0,0.026757758110761642
capsule-faulty_imprint-007,0,0.009755167178809643
capsule-faulty_imprint-008,0,0.013369864784181118
capsule-faulty_imprint-009,0,0.010347661562263966
capsule-faulty_imprint-010,0,0.017785167321562767
capsule-faulty_imprint-011,0,0.011422335170209408
capsule-faulty_imprint-012,0,0.0083669638261199
capsule-faulty_imprint-013,0,0.007978704757988453
capsule-faulty_imprint-014,0,0.023044440895318985
capsule-faulty_imprint-015,0,0.022290896624326706
capsule-faulty_imprint-016,0,0.010675545781850815
capsule-faulty_imprint-017,0,0.008557237684726715
capsule-faulty_imprint-018,0,0.020919980481266975
capsule-faulty_imprint-019,0,0.008181674405932426
capsule-faulty_imprint-020,0,0.02332410402595997
capsule-faulty_imprint-021,0,0.007128899917006493
capsule-good-000,0,0.007952260784804821
capsule-good-001,0,0.010106347501277924
capsule-good-002,0,0.02333976700901985
capsule-good-003,0,0.009456058032810688
capsule-good-004,0,0.00841020792722702
capsule-good-005,0,0.0083480104804039
capsule-good-006,0,0.015369064174592495
capsule-good-007,0,0.021083995699882507
capsule-good-008,0,0.009415168315172195
capsule-good-009,0,0.010657981969416142
capsule-good-010,0,0.009465985000133514
capsule-good-011,0,0.008396992459893227
capsule-good-012,0,0.01131365541368723
capsule-good-013,0,0.009134946390986443
capsule-good-014,0,0.01023790892213583
capsule-good-015,0,0.008206001482903957
capsule-good-016,0,0.009586179628968239
capsule-good-017,0,0.00977507047355175
capsule-good-018,0,0.00751707935705781
capsule-good-019,0,0.02432873472571373
capsule-good-020,0,0.02204839698970318
capsule-good-021,0,0.014034618623554707
capsule-good-022,0,0.008203761652112007
capsule-poke-000,0,0.016289614140987396
capsule-poke-001,0,0.008215419016778469
capsule-poke-002,0,0.0069999005645513535
capsule-poke-003,0,0.01067694928497076
capsule-poke-004,0,0.00835124496370554
capsule-poke-005,0,0.010854209773242474
capsule-poke-006,0,0.009302878752350807
capsule-poke-007,0,0.008551444858312607
capsule-poke-008,0,0.013539876788854599
capsule-poke-009,0,0.011650445871055126
capsule-poke-010,0,0.01246239710599184
capsule-poke-011,0,0.008690220303833485
capsule-poke-012,0,0.021299287676811218
capsule-poke-013,0,0.008784289471805096
capsule-poke-014,0,0.011795463971793652
capsule-poke-015,0,0.01047862134873867
capsule-poke-016,0,0.0113811194896698
capsule-poke-017,0,0.010726872831583023
capsule-poke-018,0,0.011081862263381481
capsule-poke-019,0,0.008195150643587112
capsule-poke-020,0,0.017058398574590683
capsule-scratch-000,0,0.009934276342391968
capsule-scratch-001,0,0.008622813038527966
capsule-scratch-002,0,0.011154812760651112
capsule-scratch-003,0,0.014543276280164719
capsule-scratch-004,0,0.020897548645734787
capsule-scratch-005,0,0.010879767127335072
capsule-scratch-006,0,0.011247530579566956
capsule-scratch-007,0,0.01646931655704975
capsule-scratch-008,0,0.010511544533073902
capsule-scratch-009,0,0.02655011974275112
capsule-scratch-010,0,0.010201537050306797
capsule-scratch-011,0,0.009918036870658398
capsule-scratch-012,0,0.007536270190030336
capsule-scratch-013,0,0.014264911413192749
capsule-scratch-014,0,0.009608065709471703
capsule-scratch-015,0,0.023238038644194603
capsule-scratch-016,0,0.0095137320458889
capsule-scratch-017,0,0.00871117040514946
capsule-scratch-018,0,0.022766223177313805
capsule-scratch-019,0,0.010052134282886982
capsule-scratch-020,0,0.007858248427510262
capsule-scratch-021,0,0.02156178280711174
capsule-scratch-022,0,0.014716829173266888
capsule-squeeze-000,0,0.014076163060963154
capsule-squeeze-001,0,0.00806095264852047
capsule-squeeze-002,0,0.011163891293108463
capsule-squeeze-003,0,0.0075316294096410275
capsule-squeeze-004,0,0.017251646146178246
capsule-squeeze-005,0,0.011229445226490498
capsule-squeeze-006,0,0.009115288965404034
capsule-squeeze-007,0,0.008306080475449562
capsule-squeeze-008,0,0.011618947610259056
capsule-squeeze-009,0,0.030504798516631126
capsule-squeeze-010,0,0.009736181236803532
capsule-squeeze-011,0,0.009441564790904522
capsule-squeeze-012,0,0.027219554409384727
capsule-squeeze-013,0,0.019957318902015686
capsule-squeeze-014,0,0.00927836261689663
capsule-squeeze-015,0,0.013655264861881733
capsule-squeeze-016,0,0.011159064248204231
capsule-squeeze-017,0,0.0076605286449193954
capsule-squeeze-018,0,0.008202197030186653
capsule-squeeze-019,0,0.006506433244794607
